packet_size,duration,protocol,src_port,dst_port,is_malicious
447,12.061040811088251,1,41339,480,1
58,2.1968072700677967,0,30506,154,0
388,0.04953106786897223,0,33819,907,0
776,0.8284077103109125,1,49300,692,0
212,2.277554193133982,0,20899,409,1
1154,0.2351334233552712,0,40215,31,0
1479,0.15677729532603724,2,55477,597,0
1090,2.347385142258303,0,13477,557,0
1043,3.4678642936855635,1,56336,503,0
756,4.8150097934819795,0,51349,371,0
1409,1.559513980434925,2,50514,323,0
329,1.9026070480132637,1,10284,332,1
318,0.424235554142038,0,49653,243,0
963,0.1880157125617069,1,51017,552,0
821,0.08227417819975481,0,46268,430,0
315,1.1818769540697531,2,46730,182,0
222,1.535831636584518,0,50469,809,0
80,1.7513105824445205,1,43841,473,0
965,2.4506791895503484,1,26922,376,0
982,2.119676738719193,1,56734,81,0
1357,8.259734238698746,0,51823,550,0
1204,0.27979857697896315,0,55074,868,0
350,1.4409939354014176,0,61988,420,0
587,4.344078396170017,2,54702,467,1
1347,0.30278912138821584,2,6638,428,0
1381,4.012137432953608,2,32867,57,0
658,2.281783991537687,1,61462,322,0
294,0.13755739289178873,1,45475,977,0
1207,0.026506557675948027,1,12711,542,0
1486,1.165812789195617,1,62950,495,0
338,0.9266709929968494,1,4825,266,0
739,5.18722603947474,0,42072,227,1
523,0.26658001156349964,1,41168,829,0
406,0.0881625279224101,0,29966,959,0
889,0.30004529480066017,2,11172,1012,0
852,0.019109061190458385,2,47852,804,0
1034,0.03655273660646394,2,18307,54,0
622,2.463432548662353,2,20885,609,0
879,4.607789815635902,2,35536,961,1
513,0.5290048711730815,1,62741,978,0
509,0.018542509207439828,1,23504,4,0
740,0.31542576776637105,1,19661,439,0
1116,1.633351495221835,2,45645,310,0
528,0.9557879783927331,2,61328,879,0
477,1.9844813444404026,0,48455,603,1
683,3.1428375255487353,1,35425,89,1
1438,3.524931855466138,2,24409,320,1
815,0.6593451476042701,2,57196,375,0
884,0.39018898706872845,2,26461,604,0
568,1.8261714063465837,0,9173,501,0
1153,4.252224767095841,2,15695,662,1
587,1.0781147277562502,0,38493,234,0
1230,0.1473199882377988,0,24143,921,0
872,1.1611256417951348,1,47141,337,0
789,2.4452980687886448,2,34805,571,0
464,0.9379821862133124,0,17303,185,0
382,0.8206519243340157,2,4323,438,0
216,8.571204754830816,1,35298,556,1
1536,3.118777951055539,1,61573,180,1
761,0.30049775464712813,0,5827,76,0
1066,3.1956918603561526,1,18385,656,1
439,1.221819929485484,1,61829,613,0
1362,1.937060072258363,1,19225,893,1
1378,0.3616820755673141,2,62052,272,0
111,0.4236453384296278,2,29658,977,0
82,4.716829244675412,0,15784,55,0
531,0.10753237196487732,0,11850,701,0
1182,0.5185974604691086,1,22309,863,0
1228,0.06448255598099105,1,47613,847,0
1610,6.603653154657418,0,46799,77,1
791,0.09689185282986507,1,62034,296,0
1257,1.120880463706579,0,49578,219,0
275,0.0581413457040982,2,10164,277,0
154,1.1173518968670018,1,7822,578,0
894,1.851744832078157,1,50649,648,0
841,0.5088634283379642,1,1591,746,0
107,0.7384092121227885,2,12648,711,0
1007,0.513398494102248,2,13239,266,0
1250,0.35737341443051907,1,8990,953,0
1172,1.625889503926082,0,52434,900,0
842,0.3174577661364665,2,41912,43,0
1046,1.2835335495683626,1,50071,361,0
1337,0.24476839407797454,1,30777,228,1
1439,1.6874164671490068,2,45128,227,1
140,0.4101678927514364,0,38102,63,0
1428,0.8895426171637454,1,46979,171,0
1081,0.6059100808401,0,47881,963,0
1384,1.3670597768073092,0,3006,762,0
1027,0.2402481295490066,2,34888,850,0
1301,0.9830072213736125,1,56786,762,1
664,1.4986010424487033,1,14606,307,0
733,1.7240036322813375,0,20978,750,0
879,0.06132253860637366,2,40289,568,0
40,0.9439382313768961,2,47337,683,0
261,0.47514769147341224,2,45374,920,0
474,1.5793727102526944,0,16402,992,0
982,2.0747689090228363,0,44656,34,0
640,1.903834253874686,1,53822,827,0
516,5.907521476414725,2,52595,642,1
822,0.31341327013260545,0,5303,130,0
1061,2.511956641254638,2,28948,394,1
88,0.7624511202227842,0,18081,151,0
1415,2.3318761702643847,1,52978,655,1
215,0.6105333501001512,2,8336,630,0
159,2.8500386891589273,0,31377,716,0
1492,3.0910126047944892,2,49232,384,1
302,0.1078795535459031,0,36161,747,0
331,1.3630728230609592,0,21938,17,0
765,1.638829988260175,0,17216,594,0
296,0.31661418295078025,2,18474,14,0
80,0.637917926641693,0,6456,81,0
1362,1.2412868667010108,1,58249,207,0
71,0.578108331312166,2,32036,204,0
172,0.11968137007844948,1,34479,379,0
1354,1.2237757435400176,1,14199,784,0
563,2.4263210718315125,2,1092,544,0
586,1.0569466679102926,0,11319,23,0
1749,2.2839700403409577,1,7798,614,1
641,0.4437318320800753,2,50595,162,0
1220,0.2023588636602317,0,13214,610,0
1405,1.0293856970270605,2,32310,144,0
333,0.3971565289067079,2,11813,930,0
826,1.9666381299462214,2,29938,104,0
867,0.13082426019119855,0,32968,382,0
116,0.5682141224259928,1,7915,455,0
1033,3.8621965579643684,1,23001,417,1
1256,2.781489877102117,2,65038,324,0
848,0.16621374765044197,2,31375,171,0
156,0.009895625611658155,0,11340,576,0
1049,0.27192055737955184,2,56280,756,0
1030,1.7163377220230482,2,63965,583,0
128,0.2348642410877316,2,54068,274,0
566,0.2755928606104902,1,34231,452,0
1082,0.13914575747340627,2,59654,881,0
681,1.2567978089953988,1,51384,125,0
444,0.07168311964600423,0,26678,383,0
827,0.41920896978531075,0,63795,317,1
747,2.1485587256605596,1,52739,843,1
1469,0.8100400046001427,1,8490,107,0
106,1.3108762319558218,1,61991,660,0
484,0.7611614625148901,1,18661,907,0
95,2.6740255551414216,2,61725,463,0
490,3.0250094765273694,1,4233,430,0
433,0.44857930349362835,1,37341,704,0
844,1.5036391860416416,1,50790,337,0
1149,3.0539277562151357,2,4102,738,1
745,2.2345955806152564,2,28323,754,0
476,0.5941051368440002,2,37282,496,0
1328,0.7560298726946136,0,4567,972,0
1522,1.1040877439768901,2,58278,362,1
672,1.899635942586142,1,30115,796,0
977,3.0071514946793862,2,52076,432,1
1415,0.2740541271615877,2,29971,675,0
514,0.4661791177455423,1,23088,520,0
1113,1.5318632570516129,2,7775,859,1
1444,0.8232714387273576,0,15930,406,0
1395,0.45425900396712493,2,56038,1014,1
616,0.38593637038109585,0,19120,377,0
808,4.635407359749023,0,15449,152,1
504,0.5263208575416866,0,52505,322,0
665,1.3792540682180447,1,12835,607,0
639,0.12043150542815996,2,18602,214,0
1061,0.2844400111390748,0,7805,576,0
722,5.580030855008696,0,58338,65,1
777,1.4396653336063217,2,22314,893,0
308,0.4880143221608663,1,51554,270,0
1457,3.0877796269070625,1,16587,537,0
740,2.4151158740582295,0,26912,996,0
657,3.2781150550767792,1,28515,100,0
254,0.5584671556947076,2,48589,105,0
435,0.21999050699410735,1,33376,131,0
957,3.2178606269984145,2,50925,389,1
518,1.1544627668804681,0,22700,321,0
1291,0.3113651668405383,2,1324,438,1
653,1.544038984814428,0,38487,19,0
1039,0.018225296092520233,2,45966,225,0
134,0.6591871797142311,2,50014,618,0
951,0.40199552332698024,1,22032,566,0
693,1.3482399428205993,2,64651,990,0
1371,4.559809245040861,0,21245,460,1
1054,1.7533493505621545,2,50453,394,0
225,0.9037533759529778,0,30358,226,0
266,1.5793615827838055,0,44542,912,0
777,4.541316696896133,2,63833,360,0
1170,1.1368075664798647,1,21325,430,0
188,11.237103784882699,2,8331,925,1
137,0.029260263538014555,2,52337,15,0
1463,0.9878617928977542,1,30275,560,1
431,0.1141246583192731,0,47610,651,0
382,0.30422472592436295,2,35181,1004,0
156,1.8256548775653445,1,9906,546,0
1630,3.5134312001402064,1,54908,932,1
1332,0.7343503638325559,0,53644,414,0
977,0.8373148411991996,1,11064,355,0
217,3.1615208379004756,0,7165,457,1
214,0.6449230314482571,2,46902,722,0
557,2.416223287644825,1,6993,531,1
215,3.7705980174792653,2,14186,999,1
1021,0.3719002856680508,1,53992,196,0
606,1.057953736429602,1,10155,838,1
965,1.1742566237504217,2,64146,115,0
1397,0.5177636895398423,1,6061,417,0
160,2.0824160678174946,2,61550,352,0
777,0.5369872007786778,2,23402,976,0
949,0.5154632515374415,0,15717,75,0
112,0.03687900903066702,2,61677,662,0
258,0.8010472207372163,0,27650,36,0
224,1.2333358379556132,2,60114,242,0
579,0.12153299191829893,1,3475,663,0
1476,0.3644663123846971,2,1048,63,0
580,2.3116612346748835,1,6986,666,1
851,0.45557925913789693,0,36348,509,0
1360,0.2765475744074065,1,32439,188,0
944,1.1153536369731516,2,25040,735,0
314,0.21910020874168223,1,17468,93,0
659,2.260032624606227,0,41467,5,0
875,0.11160038323110019,1,17530,438,0
1325,1.226047338210179,1,39408,166,0
36,0.6922449902288094,2,44086,446,0
90,2.039679147546756,2,51362,25,0
1312,0.13489814452022128,1,32717,508,0
1662,1.48806791510165,0,47802,98,1
324,0.8487597531885225,1,55334,268,0
1494,0.6540998328952197,0,25272,662,0
1050,0.676107707324307,0,47186,393,0
1357,1.280051297496824,0,43714,764,0
1251,6.387218932554661,1,63009,596,1
1146,0.0956870758516708,0,5113,285,0
840,0.019695333615083212,1,48240,684,0
212,1.638376588271973,0,3496,733,0
548,0.11447906079207737,0,61333,109,0
190,4.319750376556526,1,44261,27,0
711,3.957641413635082,2,62455,758,1
1430,1.0523006084158377,2,41242,55,0
1250,0.22175913872821584,1,36756,977,0
560,0.2748478647594091,1,9128,133,0
435,1.0769006115302127,2,18718,52,0
813,2.4049150713080283,2,25754,493,0
1423,4.03931984575837,2,36004,765,0
1187,0.22068525868192568,1,65473,781,0
44,0.14400851242021068,0,61621,298,0
687,0.05805437036528445,1,10478,399,0
1116,2.027206029345153,2,40584,591,0
651,0.3491530854028216,0,10578,18,0
1136,0.001813677588573503,1,26537,818,0
524,0.25336836108719407,2,42495,770,0
355,0.41618397055671813,1,47011,855,0
858,5.667175753098693,0,32009,619,1
970,1.6254033814903142,2,25786,909,1
1555,0.32895234957198305,1,49191,1003,1
1092,1.6550608863689749,0,52021,964,1
649,0.40093690723740616,0,41452,559,0
1520,0.4177183677431497,1,2726,246,1
774,0.4600832746918063,0,50566,503,1
1456,1.1880878400901562,2,63747,89,0
358,0.12811862420276454,0,18062,203,0
678,0.2623188250878297,1,23243,946,0
1092,6.309650701864163,2,5295,240,1
448,1.4177228815450629,0,28421,490,0
1023,3.196709350154135,0,9979,780,1
158,1.1679623185346348,2,53576,13,0
961,0.8370460165583958,2,30626,649,0
561,1.1507241028627837,0,55495,315,0
124,4.336220939005109,2,63174,1013,1
1275,2.672173694320594,1,45251,685,0
680,1.2969991814954314,0,32569,742,1
454,0.5212954010692323,1,24140,198,0
403,1.474200845121302,0,7698,1003,0
579,0.5713379816926066,1,18493,243,0
213,2.934497046054277,1,6470,507,0
553,0.6303394347855007,2,60297,43,0
537,2.078956903957042,0,21784,330,0
735,1.6650992241147293,2,2987,791,0
770,3.9625956542106615,2,43769,591,0
457,3.848068334232405,0,11490,429,1
311,2.283997269085338,1,28286,791,0
1378,1.3152930458464798,0,6201,744,0
751,0.45728192993579997,0,12184,613,0
211,1.5702477074632413,0,38364,162,1
1063,4.343248408230948,2,8567,656,1
1092,3.846894720952273,0,42699,959,0
1200,2.7201464359433256,0,17650,621,1
443,6.170634301738942,0,40302,435,1
853,1.6311964874225575,1,30631,233,0
352,0.1780682251868802,1,21323,111,0
576,0.2866209963805391,1,59891,928,0
354,0.4183461158727456,1,18245,934,0
551,0.18423592122641813,2,4347,232,0
240,0.8714400617912151,2,53129,952,0
654,3.707064774662031,0,43329,750,0
350,1.8546017301088908,2,11639,709,1
22,0.5505835128893865,1,60396,273,0
484,1.510953287312041,0,2456,598,1
59,0.37582283042580905,0,24262,807,0
78,0.7481511144254116,1,41447,41,0
970,0.39193338698508523,1,64854,560,0
593,0.11769732773125458,1,9455,466,0
1110,0.7778509540288918,2,9354,924,1
1172,0.7638738937832616,0,45177,77,1
1165,2.3994526259199835,1,9635,690,0
1039,0.78801832851136,0,14896,490,1
115,0.050401722192722,0,50479,769,0
1457,0.005328339576739883,2,35954,117,0
1278,0.3976006409871852,0,7510,434,0
917,1.079948068525912,1,63738,19,0
1105,1.3108669134179718,1,60394,994,0
1299,0.6037849884358766,0,37894,571,0
580,1.1530536396912054,0,24282,196,0
924,0.4461527932348353,2,49740,619,0
367,1.1020368055983911,1,44210,451,0
974,1.2546726967526478,1,2192,425,1
1167,0.49553148524467455,0,1439,394,0
336,1.564702039776347,0,11929,284,0
738,1.6245821621797008,0,47224,34,0
1091,1.2593050473689997,1,6267,295,0
1452,0.22845591266439358,0,17557,1007,0
1179,0.2839624905888063,2,28044,251,0
1443,8.67454640829783,2,23932,638,1
504,1.1729662867761614,0,6923,339,1
333,0.19925943486195982,2,34630,618,0
1411,0.13929224669709844,2,39936,440,0
1472,0.3969836233283629,2,10912,180,0
826,0.2359449345403111,2,46323,622,0
1357,0.6885337578739152,2,60278,228,0
1398,0.6463031123887036,1,59789,633,0
504,2.3177557826985593,0,63738,619,0
1254,0.03535772943440056,2,63342,643,0
484,0.47280131845908796,0,16959,23,1
590,0.9079701739169895,2,8490,657,0
602,0.9283677712255576,1,16119,327,0
1135,0.6541692449790025,1,12217,154,0
1308,1.6910034584501825,2,2344,619,0
914,0.06477553206453145,2,47056,146,0
256,2.3270838166948637,2,13251,252,1
944,0.6827103154811838,1,18931,1006,0
1485,0.1435940749634793,1,39026,302,0
420,2.168945449708017,0,45862,70,0
1443,1.0476210615900414,1,39936,543,0
746,0.17858337669251512,2,1576,93,0
1431,2.759605566890109,0,21164,649,1
918,0.1521140116327561,1,21079,886,0
877,0.9385311265722713,1,50657,163,0
870,1.2936098988849372,2,49761,81,1
509,0.25587734742030444,0,34391,828,0
957,0.025461126721944085,1,16122,588,0
863,1.283487523382732,1,25085,63,0
1488,1.6626509418049815,2,32078,612,0
1431,4.768164003850626,0,15824,436,1
286,0.13647073840250562,0,43148,48,0
531,9.117570498108739,0,46662,445,1
547,1.1155921219892824,0,46216,920,0
1075,3.7735967238142023,2,26603,74,1
1102,0.5926875628627893,1,3006,826,0
1557,0.5819590217911867,1,51810,704,1
1511,9.409891332283467,0,41622,542,1
974,0.09794127913687596,0,36789,157,0
405,0.7357917446074899,0,18094,487,0
753,1.810234500233405,1,31910,266,0
782,4.38613189778133,1,45398,256,1
669,3.1265896751639453,0,55705,39,0
319,1.1982312968054374,2,64256,55,0
695,0.39494409465553293,1,63373,28,1
1250,0.020488783840221198,1,35551,914,0
1379,0.6528036338416239,0,64498,937,0
1057,2.0314461369944112,2,40815,118,1
533,0.27478241132232895,0,30537,370,0
1221,0.1331856776749409,0,23616,209,0
415,0.882392248496911,2,47684,587,0
390,1.4450074257291152,2,24642,577,0
877,4.984105870475704,2,52656,849,0
810,1.4200688196743905,1,16433,868,0
677,1.5780963035196374,0,10553,612,0
1361,0.9583136509365353,1,57652,558,0
755,4.263188793388534,2,25178,316,0
1412,1.0215301024108212,1,33906,393,0
403,1.9679236835003946,2,45941,941,0
81,2.914791130965487,2,17976,444,0
524,2.6572406558353943,0,16725,668,0
258,0.480321223085603,0,10769,752,0
411,0.10825162451105809,0,25359,865,1
697,0.18858960306371694,1,3713,259,0
1265,0.061049474037255476,0,54766,947,0
420,0.5290218467117266,2,53516,648,1
1510,3.585307345898187,0,4012,882,1
1009,0.41717487549234167,1,36943,198,0
934,3.246276930785327,0,45511,699,1
175,1.2436914471899407,0,49450,628,0
1421,0.23689686618739128,0,53191,445,0
942,1.116335636134342,1,10037,570,0
887,1.218271459611854,2,40137,582,0
922,0.8178543910303268,2,4598,605,0
1018,2.3394344659049495,2,33504,741,0
1480,0.11765220987648599,0,8862,908,0
994,0.1949466682997251,0,29387,649,0
1250,0.5597792439752318,1,32392,617,0
407,0.135490722554661,2,33252,305,0
906,0.8353933366057266,0,51784,339,0
1250,4.494220936485093,0,50735,529,1
1383,0.33490757369521135,0,47121,54,0
359,0.1863173047940857,1,56797,112,0
223,0.4084769968169923,2,29663,684,0
180,0.9363897477115514,1,15847,928,0
411,0.8575153739265335,2,24534,419,0
788,0.17867700649530477,2,65290,974,0
594,0.13343975195580943,0,39357,305,0
553,0.0270390449850767,0,5459,438,0
1113,0.012503436988604911,0,39442,656,0
912,2.118685080281397,0,58979,85,0
560,0.11036154561285677,0,60531,524,1
627,1.3138662071717158,2,52057,252,0
847,2.055608586254343,0,21577,728,0
1163,0.10320489463742576,0,54039,126,0
1171,1.1695835286485945,1,8460,610,1
921,3.278174316950217,1,37500,904,0
1260,1.7966031440456212,2,48243,1004,0
75,0.6727643918994402,2,35501,405,0
385,1.4378871226234649,1,25268,304,0
962,3.998049904326924,1,43745,904,1
597,8.996073467060956,0,2716,28,1
96,2.2270409521312637,0,16547,848,0
249,0.6357717274426875,2,33350,266,0
1301,0.7503682486048557,1,48114,52,0
1307,8.137517188082361,2,43229,655,0
595,2.973554570585124,0,1149,644,1
1225,0.44905656808032346,2,46736,858,0
912,0.0103994841448345,2,2223,511,0
707,0.9839650278690599,2,39884,207,0
46,1.217103388124875,0,17399,996,0
1488,2.221583398893769,2,3735,992,1
318,3.437727075151163,0,33461,574,0
976,1.9875628961851988,1,29046,875,0
818,0.5957150594493045,2,10206,511,0
1134,0.06491991382905804,2,28665,998,0
913,9.941297901619702,0,30554,644,1
834,1.7864754531436207,2,59889,553,1
633,4.637818588891793,0,23636,201,1
1494,0.7724871152765057,2,7019,611,0
384,0.632652370491498,1,41974,823,0
878,0.3478028080290097,1,39294,284,0
370,0.3248257869856252,1,13944,357,0
1443,0.693610245609622,2,23168,47,0
272,0.17507167651670197,2,55758,1020,0
800,0.4165545041656798,1,19906,137,0
822,0.3915315446962712,1,3589,130,0
1031,0.8846292912031487,0,24397,195,0
809,2.3033328040806946,0,54966,1018,1
945,2.1805532758920285,1,44581,629,1
518,0.8264006241230922,1,6048,364,0
969,1.1111708607782391,2,25715,432,0
825,4.796449207985148,1,34823,69,1
1347,0.3445828303244014,0,2265,458,0
520,0.6355795888383219,0,35534,540,0
822,3.129171233185825,0,39501,335,0
617,1.4554525519719705,0,23407,526,0
185,3.4918950976167475,0,48531,558,0
1483,2.2631491958704313,0,12854,983,1
481,0.19309959943275357,1,29999,909,0
939,0.0667124919349183,0,54266,16,0
133,0.8619480039480006,0,47570,990,0
1476,0.4428761759936704,0,27575,936,0
1011,0.3222154238614678,0,41952,456,0
1399,1.6461589338338152,1,24291,510,0
226,0.45727422037311805,2,13399,209,0
1278,0.3812618392283197,2,22537,158,0
1485,1.89703727609975,2,5427,337,0
1398,1.8726702407219848,2,56753,739,0
534,0.44062602828237507,0,5921,961,0
1251,1.7867641724394239,2,1187,241,0
728,1.9023234349323161,2,37102,58,0
1168,0.5515270266508799,1,53564,984,0
610,0.2406609770968971,1,18403,816,1
644,4.659708018951151,1,48783,305,1
556,0.7408521058810258,0,31054,345,0
87,0.421709578017665,0,56337,642,0
402,5.854103452590288,0,63558,729,0
38,1.4802139066644602,1,30894,14,0
702,1.4324449287632075,2,52053,359,0
1493,3.106502244800093,1,60191,377,0
93,2.1867986972377746,0,30506,243,0
592,0.383000555493281,1,32082,993,0
958,0.1815065549228741,2,58279,145,0
1319,1.3699969486056744,0,27895,891,0
1091,0.47525562676424205,2,53440,415,0
230,0.6408823963203296,2,51524,394,0
874,0.9953278009077626,0,64817,838,0
903,3.222026283174145,2,27403,615,1
1013,0.5431555725583628,1,3275,729,0
1210,4.597404938259,2,44884,358,1
559,0.3124390685234228,2,24698,933,0
1234,1.1972348584317765,2,59961,576,0
1358,0.0015806696782662095,1,58194,158,0
920,2.051882512336442,2,7614,674,0
799,0.03085060361086324,2,32456,18,0
1451,2.5288567519418503,1,41450,728,1
189,0.04736228280175826,0,50608,831,0
1057,0.30958104672447356,0,23151,561,0
307,0.687567582620655,0,39039,568,0
299,10.691224867385005,2,8739,347,1
933,0.21299041256385778,0,4841,58,0
1198,0.4061877367051846,1,30517,155,0
713,1.3008742731161482,2,18478,567,0
907,1.106413920146394,2,5624,487,0
490,0.07452376417515431,2,25714,853,0
1118,1.3756148924805593,0,59807,531,0
296,0.054504635963443356,0,43774,487,0
959,0.7829108268790824,0,34786,151,0
1386,0.3011898910308003,2,54494,359,0
1900,1.8911793971581354,1,38523,368,1
590,0.3029018356098815,2,23476,620,0
876,4.196906971289381,1,8694,47,0
1020,0.3706698223367277,2,22175,207,0
1225,0.27701996286033437,1,18365,875,0
477,0.3263747950858711,2,30628,450,0
937,2.2679214519554334,2,9311,483,0
852,1.0112027697881802,1,19562,947,0
1528,2.969971449195254,1,18039,852,1
858,2.5011642118149235,1,45668,924,0
1485,4.7641167390260035,1,60069,640,1
212,1.3430274088086578,1,56221,697,0
635,0.22042777841767264,1,50873,570,0
425,1.8538901438760929,1,50207,143,0
962,0.22787476863162576,1,16876,400,0
740,1.358285552112732,2,56385,97,0
